"","EA_Dataset","PU_Gap_Code","Reach_Name","Event_Date","REP","COUNT","SAMPTYPE","LAB_NAME","LAB_ID","TAXONOMIST","LAB_TAXON","TAXON_NAME","LIFE_STAGE","ABUNDANCE","NUM_IN_RC","IMMATURE","INDETERMINATE","CONDITION","LARGE_RARE_TAXA","DISTINCT","AGGREGATED","LAB_COMMENTS","KINGDOM","PHYLUM","SUBPHYLUM","CLASS","SUBCLASS","INFRACLASS","SUPERORDER","ORDER","SUBORDER","INFRAORDER","SUPERFAMILY","FAMILY","SUBFAMILY","TRIBE","SUBTRIBE","GENUS","SUBGENUS","SPECIES","SUBSPECIES","ADDITIONS","ITIS_TAXON_SN"
"338","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","G. Wallace","975","Polypedilum flavum","Larvae",6,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum flavum",NA,NA,NA
"339","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","G. Wallace","975","Polypedilum flavum","Pupae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum flavum",NA,NA,NA
"340","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","G. Wallace","979","Polypedilum illinoense gr.","Larvae",8,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum illinoense gr.",NA,NA,NA
"341","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","G. Wallace","979","Polypedilum illinoense gr.","Pupae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum illinoense gr.",NA,NA,NA
"342","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","G. Wallace","983","Polypedilum scalaenum gr.","Larvae",4,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum scalaenum gr.",NA,NA,NA
"343","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","G. Wallace","983","Polypedilum scalaenum gr.","Pupae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum scalaenum gr.",NA,NA,NA
"344","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","G. Wallace","1017","Rheotanytarsus exiguus gr.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus","","Rheotanytarsus exiguus gr.",NA,NA,NA
"345","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","G. Wallace","3311","Saetheria tylus","Larvae",1,1,"N","N","N","N","Y",0,"#47","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria","","Saetheria tylus",NA,NA,129737
"346","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","G. Wallace","1029","Tanytarsus sp.","Larvae",6,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus","","sp.",NA,NA,129978
"347","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","G. Wallace","1029","Tanytarsus sp.","Pupae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Tanytarsus","","sp.",NA,NA,129978
"348","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","G. Wallace","805","Thienemannimyia gr. sp.","Larvae",10,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.","","sp.",NA,NA,NA
"349","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","K. Guild","738","Simulium sp.","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Simuliidae","","",NA,"Simulium","","sp.",NA,NA,126774
"350","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","K. Guild","749","Tipulidae","Larvae",2,1,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","","","","Tipulidae","","",NA,"","","",NA,NA,118840
"351","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","K. Guild","153","Caenis sp.","Larvae",5,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Caenidae","","",NA,"Caenis","","sp.",NA,NA,101478
"352","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","K. Guild","1213","Stenacron sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Heptageniidae","","",NA,"Stenacron","","sp.",NA,NA,100713
"353","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","K. Guild","271","Coenagrionidae","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"","","",NA,NA,102077
"354","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","K. Guild","272","Argia sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Coenagrionidae","","",NA,"Argia","","sp.",NA,NA,102139
"355","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","K. Guild","544","Cheumatopsyche sp.","Larvae",29,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche","","sp.",NA,NA,115408
"356","1","kasky1311","kasky1311","7/6/2015 ",NA,245,"Freshwater","EcoAnalysts","7824.01-8","K. Guild","1157","Hyalella sp.","Larvae",17,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Peracarida","Amphipoda","Gammaridea","","","Hyalellidae","","",NA,"Hyalella","","sp.",NA,NA,94025
"357","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","J. Pfeiffer","426","Helichus striatus","Adults",1,1,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Dryopidae","","",NA,"Helichus","","Helichus striatus",NA,NA,114017
"358","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","G. Wallace","934","Cryptochironomus sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus","","sp.",NA,NA,129368
"359","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","G. Wallace","3662","Dicrotendipes neomodestus","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes","","Dicrotendipes neomodestus",NA,NA,129450
"360","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","G. Wallace","970","Paratendipes sp.","Larvae",7,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paratendipes","","sp.",NA,NA,129623
"361","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","G. Wallace","973","Phaenopsectra sp.","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Phaenopsectra","","sp.",NA,NA,129637
"362","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","G. Wallace","977","Polypedilum fallax gr.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum fallax gr.",NA,NA,NA
"363","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","G. Wallace","975","Polypedilum flavum","Larvae",3,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum flavum",NA,NA,NA
"364","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","G. Wallace","3320","Polypedilum halterale gr.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum halterale gr.",NA,NA,NA
"365","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","G. Wallace","979","Polypedilum illinoense gr.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum illinoense gr.",NA,NA,NA
"366","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","G. Wallace","983","Polypedilum scalaenum gr.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum scalaenum gr.",NA,NA,NA
"367","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","G. Wallace","3311","Saetheria tylus","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria","","Saetheria tylus",NA,NA,129737
"368","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","G. Wallace","805","Thienemannimyia gr. sp.","Larvae",7,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia gr.","","sp.",NA,NA,NA
"369","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","J. Pfeiffer","137","Baetis flavistriga","Larvae",1,1,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Ephemeroptera","","","","Baetidae","","",NA,"Baetis","","Baetis flavistriga",NA,NA,100835
"370","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","J. Pfeiffer","3772","Basiaeschna janata","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Aeshnidae","","",NA,"Basiaeschna","","Basiaeschna janata",NA,NA,NA
"371","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","J. Pfeiffer","269","Calopteryx sp.","Larvae",6,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Zygoptera","","","Calopterygidae","","",NA,"Calopteryx","","sp.",NA,NA,102052
"372","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","J. Pfeiffer","1060","Progomphus sp.","Larvae",2,NA,"N","N","Y","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Odonata","Anisoptera","","","Gomphidae","","",NA,"Progomphus","","sp.",NA,NA,101718
"373","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","J. Pfeiffer","544","Cheumatopsyche sp.","Larvae",18,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Hydropsychidae","Hydropsychinae","",NA,"Cheumatopsyche","","sp.",NA,NA,115408
"374","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","J. Pfeiffer","636","Chimarra obscura","Larvae",1,1,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Trichoptera","","","","Philopotamidae","","",NA,"Chimarra","","Chimarra obscura",NA,NA,115276
"375","1","kasky1328","kasky1328","8/2/2016 ",NA,97,"Freshwater","EcoAnalysts","7824.02-19","J. Pfeiffer","125","Cambaridae","Larvae",5,NA,"Y","N","N","N","Y",0,"","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","","Eucarida","Decapoda","Pleocyemata","Astacidea","Astacoidea","Cambaridae","","",NA,"","","",NA,NA,97336
"376","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","J. Pfeiffer","93","Physa sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Mollusca","","Gastropoda","Heterobranchia","","","Hygrophila","","","Lymneoidea","Physidae","","",NA,"Physa","","sp.",NA,NA,76677
"377","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","J. Pfeiffer","452","Macronychus glabratus","Adults",1,1,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","","Coleoptera","Polyphaga","","","Elmidae","","",NA,"Macronychus","","Macronychus glabratus",NA,NA,114213
"378","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","768","Ablabesmyia mallochi","Larvae",26,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Ablabesmyia","","Ablabesmyia mallochi",NA,NA,128097
"379","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","930","Chironomus sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Chironomus","","sp.",NA,NA,129254
"380","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","1006","Cladotanytarsus sp.","Larvae",6,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Cladotanytarsus","","sp.",NA,NA,129873
"381","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","1006","Cladotanytarsus sp.","Pupae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Cladotanytarsus","","sp.",NA,NA,129873
"382","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","839","Cricotopus bicinctus gr.","Larvae",6,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Cricotopus","Cricotopus (Cricotopus)","Cricotopus bicinctus gr.",NA,NA,NA
"383","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","934","Cryptochironomus sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Cryptochironomus","","sp.",NA,NA,129368
"384","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","3662","Dicrotendipes neomodestus","Larvae",4,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Dicrotendipes","","Dicrotendipes neomodestus",NA,NA,129450
"385","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","788","Labrundinia sp.","Larvae",3,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Tanypodinae","Pentaneurini",NA,"Labrundinia","","sp.",NA,NA,128173
"386","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","895","Parametriocnemus sp.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Orthocladiinae","",NA,"Parametriocnemus","","sp.",NA,NA,128978
"387","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","1015","Paratanytarsus sp.","Larvae",11,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Tanytarsini",NA,"Paratanytarsus","","sp.",NA,NA,129935
"388","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","970","Paratendipes sp.","Larvae",57,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Paratendipes","","sp.",NA,NA,129623
"389","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","973","Phaenopsectra sp.","Larvae",8,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Phaenopsectra","","sp.",NA,NA,129637
"390","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","977","Polypedilum fallax gr.","Larvae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum fallax gr.",NA,NA,NA
"391","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","975","Polypedilum flavum","Larvae",2,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum flavum",NA,NA,NA
"392","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","975","Polypedilum flavum","Pupae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum flavum",NA,NA,NA
"393","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","979","Polypedilum illinoense gr.","Larvae",10,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum illinoense gr.",NA,NA,NA
"394","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","983","Polypedilum scalaenum gr.","Larvae",3,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum scalaenum gr.",NA,NA,NA
"395","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","983","Polypedilum scalaenum gr.","Pupae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","","Polypedilum scalaenum gr.",NA,NA,NA
"396","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","3311","Saetheria tylus","Larvae",6,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria","","Saetheria tylus",NA,NA,129737
"397","1","kasky1338","kasky1338","6/16/2016",NA,248,"Freshwater","EcoAnalysts","7824.02-20","G. Wallace","3311","Saetheria tylus","Pupae",1,NA,"N","N","N","N","Y",0,"","Animalia","Arthropoda","Hexapoda","Insecta","","","","Diptera","Nematocera","","","Chironomidae","Chironominae","Chironomini",NA,"Saetheria","","Saetheria tylus",NA,NA,129737
